	text	user	len	ID	Date	Source	Like	RTs	Geo
756	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	jonalu1234	140	1241495903682408450	2020-03-21 22:44:23	Twitter for Android	0	222	
757	"RT @Polizei_Ffm: ⚠ #Corona

Das ganze Land Ägypten ist durch das @rki_de heute zum Risikogebiet erklärt worden.

➡ Rückkehrer aus einem Kri…"	Julian Reutter	140	1241495886976385024	2020-03-21 22:44:19	Twitter for Android	0	47	
758	RT @lipsandskin: Dass wir den Italienern in Ihrer Not nicht helfen können, weil wir selbst am letzten Loch pfeifen, ist die eigentliche Sch…	Baronin_V22	140	1241495853157752834	2020-03-21 22:44:11	Twitter for iPhone	0	73	
759	"Der Corona-Schlager hat nicht lange auf sich warten lassen...
Wer braucht da noch den #ESC2020… https://t.co/UdLv7apQvM"	Jürgen Schreiter	119	1241495807225987072	2020-03-21 22:44:00	Twitter for iPhone	0	0	
760	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Fedor Vasil	140	1241495796551503877	2020-03-21 22:43:58	Twitter Web App	0	222	
761	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Chaosbengel	140	1241495787718299654	2020-03-21 22:43:56	Twitter for Android	0	206	
762	RT @valabg: Ein Atheist, ein Mönch, eine Botschaft: Bleib zu Hause! #StayHome #Covid19 #Corona #DonMartinoUndValone @MoenchMartin @valabg (…	Hanne *Künstlerin*	140	1241495760123895809	2020-03-21 22:43:49	Twitter for iPhone	0	65	
763	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Yuki 🐰🏳️‍🌈💜	140	1241495759217975296	2020-03-21 22:43:49	Twitter for Android	0	206	
764	@Torwartsson • Ob Jan Hofer das noch erleben wird? #COVID19 #Tagesschau	Tabernamontanus	71	1241495716264054789	2020-03-21 22:43:39	Twitter for iPhone	0	0	
765	"RT @SEENOTRETTUNG: #CORONAVIRUS
#Moria ist #COVID19 hilflos ausgeliefert! #savethem 
Quelle: https://t.co/Kdlsnx1wwo https://t.co/GPVupHF5d2"	Annika Hanke	140	1241495715941097475	2020-03-21 22:43:39	Twitter Web App	0	49	
766	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Guder	139	1241495571732537345	2020-03-21 22:43:04	Twitter for Android	0	275	
767	Der Elbschlosskeller, der Hans-Albers-Platz, das Point of Sex und die Boutique Bizarre. #reeperbahn #corona #COVID19 https://t.co/trNB8nDJSo	Goldseekälbchen	140	1241495571443200003	2020-03-21 22:43:04	Twitter for Android	4	0	
768	"RT @Seb_Schnherr: Das was @jOevermeyer sagt!👇

#COVID19-Impfstoffe für alle zugänglich machen. 

https://t.co/sfIIN3f6nV https://t.co/24KZM…"	Lynn	140	1241495539209973760	2020-03-21 22:42:57	Twitter Web App	0	3	
769	RT @maternus: Ich finde ja, Robert Habecks ökonomische Expertise in #covid19-Zeiten sollte im Lande so weit wie möglich verbreitet werden.…	Hauptstadt-Büro	139	1241495526367002624	2020-03-21 22:42:54	Twitter Web App	0	245	
770	Ich bin gespannt  ob die Geburtenrate jetzt in die Höhe fährt. #COVID19	Peter Woliczek	71	1241495483937415171	2020-03-21 22:42:43	Twitter for Android	0	0	
771	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	2#00101010#	139	1241495471304007681	2020-03-21 22:42:40	Twitter for Android	0	275	
772	RT @IngoSalmen: Die gute Nachricht: Die Zahl der stationären  #COVID19-Patienten in #Berlin ist gesunken. Alle registrierten #Coronavirus-F…	토뽀끼	140	1241495470704332807	2020-03-21 22:42:40	Twitter for iPad	0	29	
773	RT @maternus: Ich finde ja, Robert Habecks ökonomische Expertise in #covid19-Zeiten sollte im Lande so weit wie möglich verbreitet werden.…	Sid Amos #IStandwithGreece	139	1241495418099380224	2020-03-21 22:42:28	Twitter for Android	0	245	
774	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Daniel Pache 🇩🇪🇪🇺	140	1241495415117266947	2020-03-21 22:42:27	Fenix 2	0	1357	
775	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Paco	139	1241495394061778944	2020-03-21 22:42:22	Twitter for Android	0	275	
776	@Monika04372716 Stimmt, aber #COVID19 zeigt gerade den EU-Mitgliedern was Agilität ist. Bei der Diskussion der Aufn… https://t.co/DlOQ2tH9j5	Johannes	140	1241495359827959808	2020-03-21 22:42:14	Twitter Web App	0	0	
777	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	GoodOldGamer	140	1241495357948919814	2020-03-21 22:42:13	Twitter for Android	0	206	
778	RT @Leopoldina: Die Nationalakademie Leopoldina hat eine Ad-hoc-Stellungnahme zu gesundheitspolitischen Handlungsoptionen gegen die weitere…	Reasearch76	140	1241495349753241600	2020-03-21 22:42:11	Twitter for iPhone	0	170	
779	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	✨🗿 Mut 69🇩🇪 zur Wahrheit und zum Widerstand	140	1241495346502565899	2020-03-21 22:42:11	Twitter for Android	0	1357	
780	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	guido_h	139	1241495340123119618	2020-03-21 22:42:09	Twitter for Android	0	275	
781	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Jette	140	1241495336700477441	2020-03-21 22:42:08	Twitter for iPhone	0	1357	
782	"LIEBE VERSCHWÖRUNGSTHEROETIKER JETZT MÜSST IHR GANZ STARK SEIN ""Wissenschaftler beweisen, dass SARS-CoV-2 durch nat… https://t.co/C9AOSar9Xe"	Phil. Schockweiler	140	1241495328072896515	2020-03-21 22:42:06	Twitter for Android	0	0	
783	RT @rbb24: 👏 Für ihren Einsatz während der #Coronakrise bekamen Ärzt*innen und Pfleger*innen heute eine Runde Applaus von Berliner Balkonen…	Freier Geist (Özgür Ruh)	140	1241495258220965890	2020-03-21 22:41:50	Twitter for Android	0	47	
784	RT @OttLab_Freiburg: Warum testen wir so wenig auf #corona? Südkorea zeigt uns, wie man durch Massentests und frühe #COVID19 Erkennung die…	Martin Stegmann	139	1241495226423881729	2020-03-21 22:41:42	Twitter for iPhone	0	4	
785	DE: China und Kuba setzen bei #COVID19 und #AIDS nach erfolgreicher Anwendung bei 1500 Personen auf ein neues Medik… https://t.co/aHHV14Fzen	Thomas Poetter	140	1241495202860335104	2020-03-21 22:41:36	Twitter Web App	1	0	
786	"30 Sekunden, die Leben retten
#COVID19 #Semmelweiss
https://t.co/8xFQiIdua1 https://t.co/cDkOoopOKA"	Walther J. Fuchs	99	1241495170882961408	2020-03-21 22:41:29	Buffer	0	0	
787	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	Annie	140	1241495167418466305	2020-03-21 22:41:28	Twitter for Android	0	31	
788	RT @rbb24: 👏 Für ihren Einsatz während der #Coronakrise bekamen Ärzt*innen und Pfleger*innen heute eine Runde Applaus von Berliner Balkonen…	SuperDave	140	1241495145947815941	2020-03-21 22:41:23	Twitter for iPhone	0	47	
789	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	S-Bahn Berlin Info	140	1241495142147686401	2020-03-21 22:41:22	Twitter for Mac	0	1357	
790	"RT @bej_gff: @Christian_PHP @LudwiGd20 @c_drosten Der Hipster Bart dürfte in nächster Zeit wohl ausgedient haben.
#COVID19 #FlattenTheCuve…"	Lorenz Schirmer	139	1241495078658625536	2020-03-21 22:41:07	Tweetbot for iΟS	0	2	
791	"RT @SEENOTRETTUNG: #CORONAVIRUS
#Moria ist #COVID19 hilflos ausgeliefert! #savethem 
Quelle: https://t.co/Kdlsnx1wwo https://t.co/GPVupHF5d2"	Midvinter Holzhandwerk	140	1241495072488804352	2020-03-21 22:41:05	Twitter for iPhone	0	49	
792	Genial! Bin immer noch gerührt! Das serbische Nationaltheaterorchester spielt aus Solidarität mit den ItalienerInne… https://t.co/oImhXEsKJY	Anselm Meyer Antz	140	1241495025378373632	2020-03-21 22:40:54	Twitter for Android	0	0	
793	RT @ZDFheute: Es wird immer deutlicher, dass auch viele jüngere Menschen schwer an an Corona erkranken. Die @WHO warnt eindringlich und ruf…	The fabulous and divine Uschi 😉	140	1241495019984470017	2020-03-21 22:40:53	Twitter for iPhone	0	919	
794	"RT @schlanggl: Gestern noch bei #FridaysForFuture mitgelaufen und heute im Kampf gegen #Corona.

#CoronaChallenge 

👉 Generation Vollpfoste…"	D.Day 🇪🇺🇬🇧🇺🇸🇫🇷🇩🇪🚒	140	1241495017983823872	2020-03-21 22:40:52	Twitter for iPad	0	115	
795	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Kiki	139	1241495015853088772	2020-03-21 22:40:52	Twitter for iPhone	0	275	
796	RT @rbb24: 👏 Für ihren Einsatz während der #Coronakrise bekamen Ärzt*innen und Pfleger*innen heute eine Runde Applaus von Berliner Balkonen…	Die Leo	140	1241494996999602178	2020-03-21 22:40:47	Twitter for Android	0	47	
797	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	🇬🇷wamü🇦🇹🇨🇭🇩🇪	140	1241494992797028352	2020-03-21 22:40:46	Twitter for Android	0	1357	
798	"RT @caglaronbasi: Wie kann man richtig Hände waschen? 
Warum sollte man mindestens 20 Sekunden Hände waschen? 

#StayAtHome #stayhome #wirb…"	vanessa	140	1241494986518155266	2020-03-21 22:40:45	Twitter for Android	0	676	
799	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Internetfoot	140	1241494964070166528	2020-03-21 22:40:39	Twitter for iPhone	0	1357	
800	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Agnes de Berlimont 🕊✨🇩🇪 WWG1WGA ♥️TRUST Q ✨🕊🔜	140	1241494934689132544	2020-03-21 22:40:32	Twitter for Android	0	222	
801	"Ich finde ja bzgl. #COVID19 sehr spannend, dass gen Wochenende deutlich weniger Fälle gemeldet werden.

Vermutung (… https://t.co/UDir8cU1cD"	Das Bös in Menschengestalt	140	1241494933866938370	2020-03-21 22:40:32	Twitter Web App	0	0	
802	Schmeckt Kölsch wie Alt und Currywurst wie Matjesfilet, dann aufgepasst: da könnte das #coronavirus am Werk sein!… https://t.co/jS21ICdwdX	Tabernamontanus	138	1241494932659089408	2020-03-21 22:40:32	Twitter for iPhone	0	0	
803	RT @seawatchcrew: Wie nennt man das, wenn 100.000 Deutsche mit allen Mitteln nachhause gebracht werden, während 42.000 andere Menschen, in…	Schreikraft	139	1241494891399610374	2020-03-21 22:40:22	Twitter for Android	0	169	
804	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Püppele	140	1241494868947582978	2020-03-21 22:40:17	Twitter for Android	0	222	
805	RT @maternus: Ich finde ja, Robert Habecks ökonomische Expertise in #covid19-Zeiten sollte im Lande so weit wie möglich verbreitet werden.…	Hedy Dalmer	139	1241494843274264579	2020-03-21 22:40:11	Twitter Web App	0	245	
806	Ich war das erste Mal in meinem Leben in der Herbertstraße. Hätte nicht gedacht, dass ich als Frau diese Straße je… https://t.co/LK7tIiYHZQ	Goldseekälbchen	139	1241494805823344640	2020-03-21 22:40:02	Twitter for Android	5	0	
807	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Sven Reupke	140	1241494780107993088	2020-03-21 22:39:56	Twitter for Android	0	1357	
808	Es ist so einfach! #StayAtHome #wirbleibenzuhause #wirvsvirus #DistanceUnites #coronavirus #COVID19 https://t.co/PhkCH6KLIR	Fusselhamster	123	1241494748478791685	2020-03-21 22:39:48	Twitter for Android	0	0	
809	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Andrea Ban	140	1241494742363525125	2020-03-21 22:39:47	Twitter for Android	0	206	
810	RT @CarstenBrosda: #WirBleibenZuhause ⁦@OlafurArnalds⁩ auf dem Ohr. Gedanken ordnen! Perspektiven finden und benennen! Etwas schreiben! Sei…	nils minkmar	140	1241494724235714565	2020-03-21 22:39:42	Twitter for iPhone	0	2	
811	RT @rbb24: 👏 Für ihren Einsatz während der #Coronakrise bekamen Ärzt*innen und Pfleger*innen heute eine Runde Applaus von Berliner Balkonen…	Kaffee	140	1241494718753759234	2020-03-21 22:39:41	Twitter Web App	0	47	
812	@jensspahn Die #Menschen,die momentan  täglich unterwegs sind und alles  #versuchen das es weitergeht das nicht all… https://t.co/qS8z542vbG	Ben	140	1241494648641728512	2020-03-21 22:39:24	Twitter for Android	0	0	
813	"RT @KlinkertBrigitt: Danke ! 🇫🇷🇪🇺🇩🇪🇨🇭 
https://t.co/1aoHjelrwU #Covid19 @AdeMontchalin @OBMartinHorn @badischezeitung @elisacker @BaselStad…"	Mhgc1405	140	1241494564768223232	2020-03-21 22:39:04	Twitter for Android	0	9	
814	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Heiko	140	1241494405095268352	2020-03-21 22:38:26	Twitter for Android	0	222	
815	RT @ismail_kupeli: Gute Besserung an @jutta_ditfurth und @cem_oezdemir. #COVID19	Dietrich Herrmann	80	1241494376427159554	2020-03-21 22:38:19	TweetDeck	0	1	
816	"RT @PolizeiBerlin_E: #Infotweet
Wenn sich Personen verbotenerweise in einer kleinen #wedding​er Kneipe aufhalten, nicht auf unsere Kolleg.…"	smol Padawan	139	1241494374141362176	2020-03-21 22:38:19	Twitter for Android	0	176	
817	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	AnnasBackwelt	140	1241494372958588928	2020-03-21 22:38:19	Twitter for iPhone	0	1357	
818	RT @PolizeiBerlin_E: Der Senat von Berlin hat beschlossen, dass ab Montag auch Familien Anspruch auf eine Notbetreuung haben, wenn nur ein…	Frank König	139	1241494362179190785	2020-03-21 22:38:16	Twitter Web App	0	79	
819	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	coco berlin	140	1241494312027934722	2020-03-21 22:38:04	Twitter for iPhone	0	1357	
820	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Ulrich Kühn	140	1241494310211772423	2020-03-21 22:38:04	Twitter for iPhone	0	222	
821	USA und Europa: #Apple beschafft Atemmasken für #Corona-Krise #COVID19 https://t.co/6Ei9FEZO6M https://t.co/4lrtg4lw2K	 Macnotes.de	118	1241494298782285827	2020-03-21 22:38:01	WordPress.com	0	1	
822	@tagesschau Auch in der Krise #COVID19, wird das USA Gesicht immer deutlicher und der Traum vom #AmericanDream eine… https://t.co/Cc24o4137F	NoName	140	1241494290112618501	2020-03-21 22:37:59	Twitter for Android	1	0	
823	"RT @SEENOTRETTUNG: #CORONAVIRUS
#Moria ist #COVID19 hilflos ausgeliefert! #savethem 
Quelle: https://t.co/Kdlsnx1wwo https://t.co/GPVupHF5d2"	Monitoring Merseburg - MoMe	140	1241494282449682434	2020-03-21 22:37:57	Twitter for iPhone	0	49	
824	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	Oti	140	1241494281912832001	2020-03-21 22:37:57	Twitter for iPhone	0	31	
825	RT @OHamann: Die Lager sind angeblich voll, aber die Ware kommt offensichtlich nicht in den Märkten an, hier Schweizer Viertel Berlin @REWE…	Financial Rainmaker	140	1241494280637743106	2020-03-21 22:37:57	Twitter Web App	0	1	
826	RT @Leopoldina: Die Nationalakademie Leopoldina hat eine Ad-hoc-Stellungnahme zu gesundheitspolitischen Handlungsoptionen gegen die weitere…	ew1880	140	1241494277261271040	2020-03-21 22:37:56	TweetDeck	0	170	
827	RT @NorbertGroh: @ZDFheute Blödsinn. Das #Coronavirus hat NULL Auswirkung auf die Wirtschaft. Bisher hat es WELTWEIT weniger, zumeist schwe…	GermAnon	140	1241494246240260101	2020-03-21 22:37:48	Twitter for Android	0	1	
828	RT @ZDFheute: Es wird immer deutlicher, dass auch viele jüngere Menschen schwer an an Corona erkranken. Die @WHO warnt eindringlich und ruf…	Serdar Yilmaz	140	1241494220571115521	2020-03-21 22:37:42	Twitter for Android	0	919	
829	RT @lipsandskin: Dass wir den Italienern in Ihrer Not nicht helfen können, weil wir selbst am letzten Loch pfeifen, ist die eigentliche Sch…	Antikor Ruption	140	1241494217362415616	2020-03-21 22:37:41	Twitter Web App	0	73	
830	RT @ln_redaktion: Auch in #Chile ist das #Coronavirus angekommen: Gesundheitsminister Jaime Mañalich bestätigte heute die erste Tote durch…	Nelli Tügel	139	1241494211549069315	2020-03-21 22:37:40	Twitter for Android	0	3	
831	Die große Freiheit. Samstagnacht. #corona #COVID19 https://t.co/JV0D5gJ8Ll	Goldseekälbchen	74	1241494209351290884	2020-03-21 22:37:40	Twitter for Android	8	0	
832	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Dominik Rohrer	140	1241494200107089921	2020-03-21 22:37:37	Twitter for Android	0	1357	
833	RT @AndreasWeck: Unser @t3n-Guide zum Umzug ins #Homeoffice hat so viel Support erhalten - selbst die ÖR haben ihn im TV und Radio empfohle…	C. Brandes-Visbeck #KollektiveIntuition ✨	140	1241494153982345223	2020-03-21 22:37:26	Twitter for iPhone	0	71	
834	"RT @Florian_Kain: Massive Ärzte-Kritik an Bundesregierung: „Nicht eine einzige Maske haben wir gekriegt"" #Covid19 @BILD_Politik https://t.c…"	Manfred Heer	140	1241494146822606849	2020-03-21 22:37:25	Twitter for Android	0	155	
835	RT @Oderdochso: Word! Und man sollte auch die Häuser leaken, die den ärztlichen  Kollegen mit Kündigung drohen, weil sie Maßnahmen gegen #C…	Outofspace	140	1241494144176074755	2020-03-21 22:37:24	Twitter for iPhone	0	15	
836	"Hilfe für die Wissenschaftler naht! @c_drosten 
#Corona #Impfstoff #FlattenTheCuve #Covid_19 #COVIDー19 #COVID19… https://t.co/TYMLWLYvJN"	Adrenochrome	136	1241494123883958272	2020-03-21 22:37:19	Twitter Web App	2	0	
837	"Nähere Informationen zur #Ausgangsbeschränkung in #Bayern finden Sie auf https://t.co/2HyKPzDb7U 🤓

#coronabeistand… https://t.co/jJm9T9DUqR"	Coronabeistand	140	1241494117395374081	2020-03-21 22:37:18	Twitter for iPhone	2	0	
838	Hey Leute, #Händewaschen! Hier ganz anschaulich, wieso bissl Wasser schnell drüber halt nicht reicht 💦 🧼🖐 #Covid19… https://t.co/Q4QkGUXF2f	Gudrun Lux *stays @ home & so should u* 🚲🌻🐟	139	1241494103503880195	2020-03-21 22:37:14	Twitter for iPhone	2	0	
839	RT @DigitalNative88: Und Licht 💡 aus. Ab heute werde ich mich ebenfalls ins Home 🏠 Office für die nächsten 2-3 Wochen begeben #flatenthecur…	*Silence♡EngL*	140	1241494101884895232	2020-03-21 22:37:14	Twitter Web App	0	1	
840	"RT @Wiggsgruebbel: Unfassbar!!!

Trotz Ausgangsbeschränkung in Bayern hat der deutsche YouTuber DrachenLord seine Fans, die er selbst liebe…"	ramoner forensik 🚳	140	1241494090363133954	2020-03-21 22:37:11	Twitter for Android	0	53	
841	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	🇬🇷wamü🇦🇹🇨🇭🇩🇪	139	1241494086009458688	2020-03-21 22:37:10	Twitter for Android	0	275	
842	Samstag abend: #Hennef ist zur Geisterstadt geworden. In 40 Minuten null (zero) Personen außer mir und meinem Hund… https://t.co/mAHJvJpVkb	softlabhennef	139	1241494053646196736	2020-03-21 22:37:02	TweetDeck	4	0	
843	RT @robbyhunke: #Thisisanfield...ähm...this is #Köln #Nippes. Kurzes Gefühl von #Stadion Atmo. Aber natürlich gehört die Minute den hart ar…	1pic4u	140	1241494039440035840	2020-03-21 22:36:59	Twitter Web App	0	58	
844	"RT @FRNKFRT_SPPRTR: EINFACH NUR ZUM 🤮

Besser sortiert als der @REWE_Supermarkt
... und dieser Lauch meint mit seinem Video noch den ""Held""…"	Tigram	140	1241494035971420162	2020-03-21 22:36:58	TweetDeck	0	2	
845	"@histforfuture @Psychologists4F
Die Generation Ü80, die von #covid19 am stärksten gefährdet ist und die sich vielfa… https://t.co/vAK55g9lha"	Anja Köhne	140	1241494035434541056	2020-03-21 22:36:58	Twitter for Android	0	0	
846	@C_Holler Hey Claudius. Das ist leider auch vor #COVID19 keine Ausnahme in Deutschland.	#EineSorgeWeniger	87	1241494033429606400	2020-03-21 22:36:58	Twitter for iPhone	5	0	
847	RT @ProAsyl: Angesichts der dynamischen Entwicklungen um das #Coronavirus sammeln auch wir fortlaufend Informationen, die für Schutzsuchend…	Monitoring Merseburg - MoMe	140	1241494015125729282	2020-03-21 22:36:53	Twitter for iPhone	0	43	
848	Und nächste Woche, wenn deutsche Kliniken nahe der französischen Grenze überfüllt sind, können deutsche Corona-Infi… https://t.co/I3NlVItkm7	Purchhase	140	1241493999132839936	2020-03-21 22:36:49	Twitter Web App	0	0	
849	RT @lipsandskin: Menschen bei #illner stellen überrascht fest, dass Krankenhäuser, denen man Gewinnorientierung eingebläut hat, gewinnorien…	Charlie, der Magnetiseur	140	1241493974218612737	2020-03-21 22:36:43	Twitter for iPhone	0	141	
850	"RT @claudia_kade: Auf den Intensivstationen landen immer öfter junge Coronapatienten, manche um die 20

""Wir sehen das ganze Altersspektrum…"	saBiNe	140	1241493970557034499	2020-03-21 22:36:43	Twitter for iPhone	0	343	
851	RT @ZDFheute: Es wird immer deutlicher, dass auch viele jüngere Menschen schwer an an Corona erkranken. Die @WHO warnt eindringlich und ruf…	Jo 🇭🇰	140	1241493959983185920	2020-03-21 22:36:40	Twitter Web App	0	919	
852	RT @oguz: Mein Cousin ist frisch Papa geworden und fragt mich, was er im Bezug auf #COVID19 beachten soll, wo es speziell zu Säuglingen Inf…	vanusch	140	1241493945458266119	2020-03-21 22:36:37	Twitter for Android	0	55	
853	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	Übergelauftropfen	140	1241493909362085893	2020-03-21 22:36:28	Twitter Web App	0	31	
854	RT @bpol_air_fra: Wir würden es natürlich etwas angemessener formulieren, aber dieses Fundstück einer Streife im Terminal 1 am #Flughafen #…	Lupo 🇪🇺	140	1241493891636920326	2020-03-21 22:36:24	Twitter for iPhone	0	184	
855	Samstagnacht. Reeperbahn. So leer habe ich meinen Kiez noch nie gesehen. Noch nie. #corona #COVID19 https://t.co/1xJM57NE8I	Goldseekälbchen	123	1241493876298391557	2020-03-21 22:36:20	Twitter for Android	7	0	
856	RT @lipsandskin: Von einem SPD-Finanzminister hätte man gerne gehört: „Niemand wird seine Existenz wegen #Covid19 verlieren - egal ob es 50…	Charlie, der Magnetiseur	140	1241493815753691141	2020-03-21 22:36:06	Twitter for iPhone	0	30	
857	"RT @wolfwal: @deutsch365 @Walter29340877 Der deutsche Staat hat ein Autoritätsproblem. Zurecht!

Wenn der Staat selbst das Recht beugt (off…"	WolfWal 🤭	140	1241493775198949377	2020-03-21 22:35:56	Twitter for iPad	0	2	
858	"@deutsch365 @Walter29340877 Der deutsche Staat hat ein Autoritätsproblem. Zurecht!

Wenn der Staat selbst das Recht… https://t.co/kShA8ZKqU6"	WolfWal 🤭	140	1241493707792306176	2020-03-21 22:35:40	Twitter for iPad	4	2	
859	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Chrissi	140	1241493704503898113	2020-03-21 22:35:39	Twitter for iPhone	0	1357	
860	RT @maternus: Ich finde ja, Robert Habecks ökonomische Expertise in #covid19-Zeiten sollte im Lande so weit wie möglich verbreitet werden.…	Barbarne	139	1241493696727732225	2020-03-21 22:35:37	Twitter for Android	0	245	
861	RT @Andrerseits: Mit dem Projekt https://t.co/5vDKzejF9Q kannst du dein Lieblingskino während dieser schwierigen Lage unterstützen. Vor all…	Insanity	140	1241493682999775232	2020-03-21 22:35:34	Twitter for Android	0	348	
862	RT @Fabzgy: Vielleicht sollten wir die Spracherkennungssoftware in Aufzügen in Zeiten von #COVID19 nochmal ausprobieren https://t.co/ehJeNk…	he1ix	140	1241493659520032768	2020-03-21 22:35:28	Fenix 2	0	2	
863	"RT @caglaronbasi: Wie kann man richtig Hände waschen? 
Warum sollte man mindestens 20 Sekunden Hände waschen? 

#StayAtHome #stayhome #wirb…"	Lyricsmind🌕🌘🌑	140	1241493649399189504	2020-03-21 22:35:26	Twitter for Android	0	676	
864	RT @Tagesspiegel: Weil die Beatmungsplätze im #Elsass knapp werden, nehmen deutsche Kliniken schwerkranke #Coronavirus-Patienten aus #Frank…	Gunter Rentzsch	140	1241493640704393217	2020-03-21 22:35:24	Twitter for Android	0	69	
865	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Michael S.	140	1241493638623965185	2020-03-21 22:35:23	Twitter for Android	0	206	
866	RT @lipsandskin: Dass wir den Italienern in Ihrer Not nicht helfen können, weil wir selbst am letzten Loch pfeifen, ist die eigentliche Sch…	🇩🇪 Gustavine B.(ot) 🦄	140	1241493573788450818	2020-03-21 22:35:08	Twitter for iPhone	0	73	
867	RT @Halleiner1: #Covid19 Eindämmung funktioniert nur als Gesamtpaket. Alle Maßnahmen von China müssen gleichzeitig erfolgen u. sind unverzi…	Halleiner	140	1241493560978964491	2020-03-21 22:35:05	Twitter Web App	0	1	
